Time Stamp,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST,total_load
2022-07-20 08:00:00+00:00,1474.640375,1825.2031166666666,724.3665333333333,1205.7012750000001,1103.5084166666668,2623.4628583333333,809.9057916666667,318.51405833333337,6540.598158333333,639.463775,1680.8200416666666,18946.1844
2022-07-20 09:00:00+00:00,1507.7124083333335,1837.3338666666666,732.7417833333334,1235.7366916666667,1105.6477583333333,2624.8243166666666,831.9119999999999,321.18151666666665,6648.157583333334,641.1311833333333,1727.3579166666668,19213.737025000006
2022-07-20 10:00:00+00:00,1576.3997749999999,1937.2916833333331,786.5148416666666,1286.595975,1149.6255250000002,2708.144408333333,870.5051666666667,341.7453666666667,7005.732408333333,645.3876333333334,1794.8756083333335,20102.818391666664
2022-07-20 11:00:00+00:00,1697.482025,2087.573116666667,865.7902333333333,1362.6189083333334,1241.8799416666666,2968.00065,941.787725,379.2833416666667,7587.40045,667.4792666666666,1920.7839166666665,21720.079575
2022-07-20 12:00:00+00:00,1772.4640416666668,2184.428408333333,932.1552750000001,1440.474575,1335.0298333333333,3295.7592666666665,979.3863583333333,414.97214166666663,8168.3403916666675,679.094375,2063.2936666666665,23265.398333333338
2022-07-20 13:00:00+00:00,1828.4810916666665,2265.7749833333332,999.4984666666666,1522.249975,1415.9212583333335,3631.5591333333336,1006.1826833333333,452.91519166666666,8661.829291666667,686.6235833333334,2190.789358333333,24661.825016666666
2022-07-20 14:00:00+00:00,1888.3507,2315.6006666666667,1058.7613666666666,1600.1038916666666,1525.3370916666665,3974.816191666667,1026.5100166666668,488.2067333333334,9034.421666666667,693.09965,2281.5709833333335,25886.778958333336
2022-07-20 15:00:00+00:00,1945.3594249999999,2391.7229166666666,1111.0253333333333,1668.8422666666665,1633.3959000000002,4297.823741666666,1069.7213916666667,523.544975,9277.150708333333,708.5059,2366.67815,26993.770708333333
2022-07-20 16:00:00+00:00,1999.323757142857,2461.6793428571427,1163.6661071428573,1730.6543357142857,1736.0997571428572,4617.945028571428,1109.7823285714287,547.9190928571428,9566.746142857142,713.5613857142856,2439.945357142857,28087.322635714285
2022-07-20 17:00:00+00:00,2077.197008333333,2518.0607999999997,1210.1490333333334,1787.6536333333333,1823.5353750000002,4796.8413,1158.1884499999999,573.4852500000001,9762.348583333334,715.79885,2530.0976666666666,28953.355949999997
2022-07-20 18:00:00+00:00,2099.62105,2569.23555,1228.372625,1841.9129083333335,1912.7075000000002,4917.271825,1192.45045,590.2484333333333,9747.366083333332,710.2477,2553.8572083333333,29363.291333333334
2022-07-20 19:00:00+00:00,2120.958525,2586.0374916666665,1260.5565833333333,1882.8014333333333,1990.2116333333333,5007.813241666667,1213.3375166666667,605.9173083333334,9839.083166666665,711.4174583333333,2531.3672416666664,29749.5016
2022-07-20 20:00:00+00:00,2190.6012083333335,2626.501525,1291.1051666666667,1890.2445166666666,2048.3091916666667,5056.472975,1235.2709750000001,619.5097083333334,9960.909083333334,725.5328,2496.1361333333334,30140.593283333335
2022-07-20 21:00:00+00:00,2281.1298666666667,2683.317833333333,1299.7780416666667,1925.3373083333333,2124.779875,5117.702383333333,1265.8439083333333,630.9867916666666,9945.22825,733.2636833333332,2499.7685,30507.13644166667
2022-07-20 22:00:00+00:00,2331.5877583333336,2708.769041666667,1288.4801416666667,1904.2618916666668,2154.1577916666665,5035.8051000000005,1267.71485,623.8545916666667,9796.193000000001,730.304925,2428.63015,30269.759241666667
2022-07-20 23:00:00+00:00,2309.3391214285716,2690.838292857143,1234.3293571428571,1884.2625285714287,2111.196957142857,4830.534478571429,1263.1627142857142,605.9019285714286,9554.336571428572,732.2961714285714,2369.4082142857146,29585.606335714285
2022-07-21 00:00:00+00:00,2234.0416333333333,2643.56095,1182.1712083333334,1826.2893166666665,2013.351775,4552.918458333334,1225.2396166666667,572.9469,9291.276833333333,731.8445583333333,2335.7279583333334,28609.369208333337
2022-07-21 01:00:00+00:00,2164.6205,2522.3781583333334,1144.7340083333333,1787.560675,1919.4815500000002,4330.580933333334,1199.4639,545.99385,9194.470416666667,711.466225,2328.588275,27849.33849166667
2022-07-21 02:00:00+00:00,2040.8993666666665,2338.5531083333335,1079.566725,1668.2181416666665,1760.9542000000001,4002.505833333333,1142.1814916666665,503.096,8806.939416666666,674.9218833333333,2238.1691416666667,26256.00530833333
2022-07-21 03:00:00+00:00,1907.6975,2170.0195666666664,1004.1871166666666,1551.7275499999998,1593.4349333333332,3664.561783333333,1047.361425,459.951325,8251.316016666666,661.3002250000001,2093.91955,24405.476991666663
